CustomerID,TotalOrders,TotalSpend,AvgOrderValue,StdOrderValue,TotalQuantity,AvgQuantity,UniqueProducts,FirstPurchase,LastPurchase,Country,CustomerTenure,AvgDaysBetweenOrders,IsUK,Recency,Frequency,Monetary,Segment,IsHighValue
17468,2,137.0,27.4,5.813776741499453,116,23.2,5,2011-11-25 12:52:00,2011-11-29 15:33:00,United Kingdom,4,2.0,1,10,2,137.0,💼 Loyal Regulars,0
17469,5,1870.97,21.261022727272728,7.520719279579326,787,8.943181818181818,61,2011-05-19 08:55:00,2011-11-23 13:15:00,United Kingdom,188,37.6,1,16,5,1870.97,💼 Loyal Regulars,1
17470,5,1125.07,14.423974358974359,7.436190258309396,1675,21.474358974358974,67,2010-12-07 09:57:00,2011-10-26 12:42:00,United Kingdom,323,64.6,1,45,5,1125.07,💼 Loyal Regulars,0
17472,3,710.29,3.9242541436464085,3.7415757407730057,462,2.552486187845304,142,2011-02-13 14:40:00,2011-06-01 14:57:00,United Kingdom,108,36.0,1,191,3,710.29,🆕 New Customers,0
17475,1,194.37,13.883571428571429,5.753291508937573,178,12.714285714285714,14,2011-09-21 14:55:00,2011-09-21 14:55:00,United Kingdom,0,0.0,1,79,1,194.37,💼 Loyal Regulars,0
17480,1,511.82,17.64896551724138,8.02829564941917,338,11.655172413793103,29,2011-09-23 11:39:00,2011-09-23 11:39:00,United Kingdom,0,0.0,1,78,1,511.82,💼 Loyal Regulars,0
17481,4,1255.59,15.312073170731706,6.56916322871065,1061,12.939024390243903,69,2011-09-07 09:57:00,2011-12-06 12:28:00,United Kingdom,90,22.5,1,4,4,1255.59,💼 Loyal Regulars,0
17483,3,414.04,19.716190476190476,8.955987090315883,191,9.095238095238095,18,2011-06-09 19:40:00,2011-10-05 13:10:00,United Kingdom,117,39.0,1,65,3,414.04,💼 Loyal Regulars,0
17486,1,396.87,16.53625,4.668632434059018,191,7.958333333333333,24,2011-03-23 14:00:00,2011-03-23 14:00:00,United Kingdom,0,0.0,1,261,1,396.87,🆕 New Customers,0
17489,2,376.64,12.987586206896552,5.257246465031733,428,14.758620689655173,28,2011-05-11 11:34:00,2011-10-12 08:56:00,United Kingdom,153,76.5,1,59,2,376.64,💼 Loyal Regulars,0
17490,7,2092.32,27.530526315789476,27.485666562518812,1134,14.921052631578947,63,2011-06-16 09:15:00,2011-12-09 09:08:00,United Kingdom,175,25.0,1,1,7,2092.32,💼 Loyal Regulars,1
17491,10,3558.87,32.65018348623853,25.92973700362448,2013,18.46788990825688,72,2010-12-07 12:18:00,2011-12-08 16:18:00,United Kingdom,366,36.6,1,1,10,3558.87,🏆 VIP Champions,1
17492,1,374.57,31.214166666666667,17.300076961643494,155,12.916666666666666,12,2011-04-05 15:21:00,2011-04-05 15:21:00,United Kingdom,0,0.0,1,248,1,374.57,🆕 New Customers,0
17495,2,497.56,18.42814814814815,6.573525009774517,229,8.481481481481481,21,2011-11-01 12:06:00,2011-12-02 12:08:00,United Kingdom,31,15.5,1,8,2,497.56,💼 Loyal Regulars,0
17496,1,271.05,27.105,9.22281139349602,79,7.9,10,2010-12-16 08:39:00,2010-12-16 08:39:00,United Kingdom,0,0.0,1,359,1,271.05,🆕 New Customers,0
17498,1,272.22,16.01294117647059,6.715187790287293,394,23.176470588235293,17,2011-09-25 12:25:00,2011-09-25 12:25:00,United Kingdom,0,0.0,1,76,1,272.22,💼 Loyal Regulars,0
17499,1,622.88,15.572,9.361523599423553,711,17.775,40,2011-02-23 09:14:00,2011-02-23 09:14:00,United Kingdom,0,0.0,1,290,1,622.88,🆕 New Customers,0
17500,3,1138.0,227.6,213.4600079640212,17,3.4,3,2011-11-10 09:08:00,2011-11-22 14:25:00,United Kingdom,12,4.0,1,17,3,1138.0,💼 Loyal Regulars,0
17501,2,288.6,16.033333333333335,4.6310016703288115,160,8.88888888888889,18,2011-05-03 09:46:00,2011-05-03 09:47:00,United Kingdom,0,0.0,1,221,2,288.6,🆕 New Customers,0
17502,4,689.1,24.610714285714288,9.33146407018329,376,13.428571428571429,25,2011-11-10 16:39:00,2011-11-30 13:13:00,United Kingdom,19,4.75,1,9,4,689.1,💼 Loyal Regulars,0
17503,2,558.96,14.709473684210527,10.293772440988597,486,12.789473684210526,36,2011-11-01 11:12:00,2011-12-07 09:18:00,United Kingdom,35,17.5,1,3,2,558.96,💼 Loyal Regulars,0
17504,9,2997.0299999999997,23.598661417322834,20.40508485345051,1664,13.10236220472441,112,2011-01-21 11:09:00,2011-05-17 12:59:00,United Kingdom,116,12.88888888888889,1,206,9,2997.0299999999997,💼 Loyal Regulars,1
17505,2,1145.84,22.035384615384615,10.767887891926254,556,10.692307692307692,48,2011-05-18 09:01:00,2011-07-01 12:50:00,United Kingdom,44,22.0,1,162,2,1145.84,💼 Loyal Regulars,0
17506,1,302.2,21.585714285714285,7.825667545166517,139,9.928571428571429,14,2011-09-25 11:39:00,2011-09-25 11:39:00,United Kingdom,0,0.0,1,76,1,302.2,💼 Loyal Regulars,0
17507,2,605.58,6.881590909090909,4.212801750538672,359,4.079545454545454,79,2011-02-03 18:08:00,2011-03-23 11:48:00,United Kingdom,47,23.5,1,262,2,605.58,🆕 New Customers,0
17508,1,387.31,17.605,9.685149530522049,289,13.136363636363637,22,2011-03-04 08:10:00,2011-03-04 08:10:00,Greece,0,0.0,0,281,1,387.31,🆕 New Customers,0
17509,8,6115.14,16.708032786885248,3.838546379979126,3534,9.655737704918034,75,2011-10-07 13:14:00,2011-10-13 10:26:00,United Kingdom,5,0.625,1,58,8,6115.14,🏆 VIP Champions,1
17510,1,308.48,15.424000000000001,5.4115572231056905,214,10.7,20,2011-11-15 10:00:00,2011-11-15 10:00:00,United Kingdom,0,0.0,1,25,1,308.48,💼 Loyal Regulars,0
17511,31,91062.38,94.5611422637591,82.04277007616697,64549,67.02907580477674,453,2010-12-01 10:19:00,2011-12-07 10:12:00,United Kingdom,370,11.935483870967742,1,3,31,91062.38,🏆 VIP Champions,1
17512,10,2924.9900000000002,27.85704761904762,25.192441667317052,2753,26.21904761904762,61,2011-02-11 12:22:00,2011-11-11 12:11:00,United Kingdom,272,27.2,1,29,10,2924.9900000000002,🏆 VIP Champions,1
17513,1,513.2,85.53333333333335,61.523805690697216,254,42.333333333333336,6,2011-09-28 16:42:00,2011-09-28 16:42:00,United Kingdom,0,0.0,1,72,1,513.2,💼 Loyal Regulars,0
17514,1,208.65,5.2162500000000005,3.266044959807991,135,3.375,40,2011-08-03 15:45:00,2011-08-03 15:45:00,United Kingdom,0,0.0,1,128,1,208.65,💼 Loyal Regulars,0
17515,4,639.02,7.345057471264368,4.8582985521929425,243,2.793103448275862,49,2011-01-25 14:33:00,2011-11-08 14:04:00,United Kingdom,286,71.5,1,31,4,639.02,💼 Loyal Regulars,0
17516,5,768.08,5.606423357664234,4.5554911495433785,416,3.0364963503649633,113,2011-02-27 12:41:00,2011-11-24 16:51:00,United Kingdom,270,54.0,1,15,5,768.08,💼 Loyal Regulars,0
17517,1,153.94,13.994545454545454,5.913469985780538,102,9.272727272727273,11,2011-02-04 11:48:00,2011-02-04 11:48:00,United Kingdom,0,0.0,1,309,1,153.94,🆕 New Customers,0
17519,6,1844.02,22.488048780487805,15.990563454817012,1236,15.073170731707316,60,2010-12-06 15:18:00,2011-11-22 16:43:00,United Kingdom,351,58.5,1,17,6,1844.02,💼 Loyal Regulars,1
17520,1,546.81,18.226999999999997,7.678954288541976,365,12.166666666666666,30,2011-10-17 12:04:00,2011-10-17 12:04:00,United Kingdom,0,0.0,1,54,1,546.81,💼 Loyal Regulars,0
17521,3,723.2099999999999,16.07133333333333,6.437890535373721,519,11.533333333333333,38,2011-05-24 15:14:00,2011-11-10 11:22:00,United Kingdom,169,56.333333333333336,1,30,3,723.2099999999999,💼 Loyal Regulars,0
17522,5,1070.71,14.667260273972603,14.945725537226169,1034,14.164383561643836,59,2011-05-05 16:31:00,2011-12-08 12:31:00,United Kingdom,216,43.2,1,2,5,1070.71,💼 Loyal Regulars,0
17523,4,652.74,19.78,38.178572115127615,872,26.424242424242426,25,2011-11-20 13:40:00,2011-11-28 13:20:00,United Kingdom,7,1.75,1,11,4,652.74,💼 Loyal Regulars,0
17524,1,145.0,24.166666666666668,11.150231686681073,90,15.0,6,2010-12-13 14:32:00,2010-12-13 14:32:00,United Kingdom,0,0.0,1,361,1,145.0,🆕 New Customers,0
17525,1,422.70000000000005,46.96666666666667,24.642544511474462,82,9.11111111111111,9,2010-12-15 12:05:00,2010-12-15 12:05:00,United Kingdom,0,0.0,1,360,1,422.70000000000005,🆕 New Customers,0
17526,4,1195.8999999999999,62.942105263157885,70.38369694269856,310,16.31578947368421,17,2010-12-09 12:20:00,2011-12-05 11:05:00,United Kingdom,360,90.0,1,5,4,1195.8999999999999,💼 Loyal Regulars,0
17527,4,939.37,19.98659574468085,12.894872468745039,488,10.382978723404255,45,2011-05-05 13:43:00,2011-10-17 12:32:00,United Kingdom,164,41.0,1,54,4,939.37,💼 Loyal Regulars,0
17528,8,3628.5,14.34189723320158,12.28773883801661,2138,8.450592885375494,183,2011-09-29 13:04:00,2011-12-08 13:27:00,United Kingdom,70,8.75,1,1,8,3628.5,🏆 VIP Champions,1
17530,10,2385.0,6.053299492385787,5.552067654793969,1526,3.8730964467005076,306,2010-12-09 20:01:00,2011-12-08 18:42:00,United Kingdom,363,36.3,1,1,10,2385.0,🏆 VIP Champions,1
17531,1,296.7,21.192857142857143,8.703267669781745,136,9.714285714285714,14,2011-06-02 19:17:00,2011-06-02 19:17:00,United Kingdom,0,0.0,1,190,1,296.7,🆕 New Customers,0
17534,1,223.36,24.817777777777778,8.757016869028199,103,11.444444444444445,9,2011-10-17 12:47:00,2011-10-17 12:47:00,United Kingdom,0,0.0,1,54,1,223.36,💼 Loyal Regulars,0
17535,1,164.4,12.646153846153847,2.6490927329356198,136,10.461538461538462,13,2011-03-04 15:20:00,2011-03-04 15:20:00,United Kingdom,0,0.0,1,280,1,164.4,🆕 New Customers,0
17536,1,76.5,25.5,0.0,6,2.0,3,2011-06-15 13:23:00,2011-06-15 13:23:00,United Kingdom,0,0.0,1,177,1,76.5,🆕 New Customers,0
17537,2,897.62,11.968266666666667,10.544871351506371,700,9.333333333333334,74,2011-02-09 13:37:00,2011-11-10 10:56:00,United Kingdom,273,136.5,1,30,2,897.62,💼 Loyal Regulars,0
17538,1,98.42,10.935555555555556,3.7581880977111535,134,14.88888888888889,9,2011-11-14 12:12:00,2011-11-14 12:12:00,United Kingdom,0,0.0,1,26,1,98.42,💼 Loyal Regulars,0
17540,2,578.9,23.156,12.759721130703968,194,7.76,20,2011-01-27 14:35:00,2011-11-15 11:56:00,United Kingdom,291,145.5,1,25,2,578.9,💼 Loyal Regulars,0
17542,1,170.75,6.83,7.9313481409741,134,5.36,24,2011-03-15 11:45:00,2011-03-15 11:45:00,United Kingdom,0,0.0,1,270,1,170.75,🆕 New Customers,0
17545,3,645.96,4.454896551724138,8.787133990895232,341,2.3517241379310345,122,2011-10-27 13:48:00,2011-10-27 14:04:00,United Kingdom,0,0.0,1,43,3,645.96,💼 Loyal Regulars,0
17548,1,103.3,20.66,6.103523572494826,58,11.6,5,2011-04-20 12:01:00,2011-04-20 12:01:00,United Kingdom,0,0.0,1,234,1,103.3,🆕 New Customers,0
17549,2,148.86,24.810000000000002,16.10736850016166,210,35.0,5,2011-10-19 10:05:00,2011-11-16 09:59:00,United Kingdom,27,13.5,1,24,2,148.86,💼 Loyal Regulars,0
17550,3,267.16,6.360952380952382,9.330848341826423,86,2.0476190476190474,42,2011-04-10 15:19:00,2011-05-26 14:09:00,United Kingdom,45,15.0,1,197,3,267.16,🆕 New Customers,0
17551,1,306.84,7.1358139534883716,5.38672408292043,150,3.488372093023256,39,2010-12-15 14:12:00,2010-12-15 14:12:00,United Kingdom,0,0.0,1,359,1,306.84,🆕 New Customers,0
17552,4,930.41,18.987959183673468,7.80395545529953,719,14.673469387755102,43,2010-12-02 18:45:00,2011-10-10 17:00:00,United Kingdom,311,77.75,1,60,4,930.41,💼 Loyal Regulars,0
17553,1,1487.6,743.8,715.8749052732608,1048,524.0,2,2011-08-02 10:00:00,2011-08-02 10:00:00,United Kingdom,0,0.0,1,130,1,1487.6,💼 Loyal Regulars,0
17554,5,1952.45,22.18693181818182,18.016070881806783,1763,20.03409090909091,58,2011-07-14 20:01:00,2011-12-08 14:15:00,United Kingdom,146,29.2,1,1,5,1952.45,💼 Loyal Regulars,1
17555,2,483.26,4.559056603773585,2.3139611587890894,349,3.292452830188679,101,2011-01-09 12:31:00,2011-11-20 12:22:00,United Kingdom,314,157.0,1,20,2,483.26,💼 Loyal Regulars,0
17556,1,157.9,26.316666666666666,24.319429817877445,101,16.833333333333332,6,2011-05-18 10:48:00,2011-05-18 10:48:00,United Kingdom,0,0.0,1,206,1,157.9,🆕 New Customers,0
17557,3,541.46,15.92529411764706,11.280888433552892,306,9.0,27,2011-09-19 14:23:00,2011-11-25 12:57:00,United Kingdom,66,22.0,1,14,3,541.46,💼 Loyal Regulars,0
17560,4,854.95,32.88269230769231,20.88409951282407,635,24.423076923076923,22,2011-02-02 11:14:00,2011-09-06 09:18:00,United Kingdom,215,53.75,1,95,4,854.95,💼 Loyal Regulars,0
17561,1,167.62,3.643913043478261,2.9747048243935956,146,3.1739130434782608,44,2011-11-20 12:53:00,2011-11-20 12:53:00,United Kingdom,0,0.0,1,19,1,167.62,💼 Loyal Regulars,0
17562,7,1122.38,17.81555555555556,7.760598949652514,817,12.968253968253968,48,2011-06-19 13:06:00,2011-11-25 14:21:00,United Kingdom,159,22.714285714285715,1,14,7,1122.38,💼 Loyal Regulars,0
17564,3,454.01,9.265510204081632,4.649100746929673,146,2.979591836734694,38,2011-09-20 14:00:00,2011-11-15 13:27:00,United Kingdom,55,18.333333333333332,1,24,3,454.01,💼 Loyal Regulars,0
17566,2,901.21,5.929013157894737,5.335691363914479,518,3.4078947368421053,113,2011-11-14 13:42:00,2011-12-01 19:54:00,United Kingdom,17,8.5,1,8,2,901.21,💼 Loyal Regulars,0
17567,8,4331.48,26.251393939393935,29.32292894765929,2632,15.951515151515151,110,2010-12-02 15:18:00,2011-12-02 15:48:00,United Kingdom,365,45.625,1,7,8,4331.48,🏆 VIP Champions,1
17569,1,344.14,11.866896551724137,9.532123172068628,159,5.482758620689655,29,2011-01-11 14:15:00,2011-01-11 14:15:00,United Kingdom,0,0.0,1,332,1,344.14,🆕 New Customers,0
17571,4,1498.51,5.0117391304347825,5.868682064998994,905,3.0267558528428093,247,2011-02-14 15:15:00,2011-10-20 15:57:00,United Kingdom,248,62.0,1,50,4,1498.51,💼 Loyal Regulars,0
17572,4,226.75000000000003,18.895833333333336,3.697939127119155,95,7.916666666666667,7,2010-12-01 12:51:00,2011-09-29 17:53:00,United Kingdom,302,75.5,1,71,4,226.75000000000003,💼 Loyal Regulars,0
17573,3,380.6,15.224,5.029856691132793,308,12.32,24,2011-09-07 10:36:00,2011-11-10 13:01:00,United Kingdom,64,21.333333333333332,1,29,3,380.6,💼 Loyal Regulars,0
17574,1,185.65,23.20625,7.1713934439947895,77,9.625,8,2011-04-11 09:47:00,2011-04-11 09:47:00,United Kingdom,0,0.0,1,243,1,185.65,🆕 New Customers,0
17576,19,3622.68,8.814306569343065,7.666692338174596,1994,4.851581508515815,245,2010-12-09 16:57:00,2011-12-01 17:56:00,United Kingdom,357,18.789473684210527,1,8,19,3622.68,🏆 VIP Champions,1
17578,1,143.45999999999998,28.691999999999997,12.192289366644806,138,27.6,5,2011-05-05 18:38:00,2011-05-05 18:38:00,United Kingdom,0,0.0,1,218,1,143.45999999999998,🆕 New Customers,0
17579,3,448.90000000000003,8.978000000000002,7.944212628430477,258,5.16,46,2011-06-13 14:12:00,2011-12-05 12:28:00,United Kingdom,174,58.0,1,5,3,448.90000000000003,💼 Loyal Regulars,0
17580,3,215.72,4.793777777777778,7.691224423413553,88,1.9555555555555555,43,2010-12-16 15:27:00,2011-04-01 12:41:00,United Kingdom,105,35.0,1,253,3,215.72,🆕 New Customers,0
17581,25,11045.04,25.102363636363638,21.50147384585543,5927,13.470454545454546,229,2010-12-02 14:47:00,2011-12-09 12:21:00,United Kingdom,371,14.84,1,1,25,11045.04,🏆 VIP Champions,1
17582,1,175.27,6.043793103448277,10.876793584046299,123,4.241379310344827,28,2011-04-17 13:18:00,2011-04-17 13:18:00,United Kingdom,0,0.0,1,236,1,175.27,🆕 New Customers,0
17584,2,1242.3,35.494285714285716,25.073394533755856,458,13.085714285714285,30,2011-08-04 14:12:00,2011-12-02 17:12:00,United Kingdom,120,60.0,1,7,2,1242.3,💼 Loyal Regulars,0
17585,4,1133.07,5.294719626168224,6.706717021569228,1671,7.808411214953271,176,2011-01-05 15:09:00,2011-08-22 13:30:00,United Kingdom,228,57.0,1,109,4,1133.07,💼 Loyal Regulars,0
17588,3,1240.2,53.92173913043479,61.09175808510387,676,29.391304347826086,19,2011-04-21 10:31:00,2011-08-31 13:37:00,United Kingdom,132,44.0,1,100,3,1240.2,💼 Loyal Regulars,0
17589,4,2404.17,9.502648221343874,9.66776983148904,1631,6.446640316205533,172,2011-04-13 13:47:00,2011-10-10 16:58:00,United Kingdom,180,45.0,1,60,4,2404.17,💼 Loyal Regulars,1
17590,3,1479.22,7.359303482587065,7.619195660464286,828,4.119402985074627,162,2011-10-30 14:05:00,2011-12-07 12:55:00,United Kingdom,37,12.333333333333334,1,2,3,1479.22,💼 Loyal Regulars,0
17591,7,2225.9700000000003,13.409457831325303,15.298100545830263,1009,6.078313253012048,81,2010-12-07 15:39:00,2011-09-27 13:42:00,United Kingdom,293,41.857142857142854,1,73,7,2225.9700000000003,💼 Loyal Regulars,1
17593,5,3927.34,18.438215962441316,14.803220347318128,3101,14.55868544600939,190,2010-12-22 10:29:00,2011-12-06 10:30:00,United Kingdom,349,69.8,1,4,5,3927.34,💼 Loyal Regulars,1
17594,2,993.18,19.863599999999998,8.483858084621644,550,11.0,42,2011-03-30 10:32:00,2011-09-15 16:34:00,United Kingdom,169,84.5,1,85,2,993.18,💼 Loyal Regulars,0
17595,2,388.79,4.68421686746988,4.848283357372025,229,2.7590361445783134,68,2011-11-02 16:19:00,2011-11-27 16:08:00,United Kingdom,24,12.0,1,12,2,388.79,💼 Loyal Regulars,0
17596,7,2827.93,10.473814814814814,15.845615341216233,4400,16.296296296296298,168,2010-12-06 12:34:00,2011-11-16 14:11:00,United Kingdom,345,49.285714285714285,1,23,7,2827.93,💼 Loyal Regulars,1
17597,1,2044.3700000000001,37.17036363636364,37.50401267240596,1176,21.381818181818183,55,2011-05-10 11:54:00,2011-05-10 11:54:00,United Kingdom,0,0.0,1,214,1,2044.3700000000001,🆕 New Customers,1
17600,1,161.67000000000002,12.436153846153847,5.956925295348178,144,11.076923076923077,13,2011-11-22 09:43:00,2011-11-22 09:43:00,United Kingdom,0,0.0,1,18,1,161.67000000000002,💼 Loyal Regulars,0
17601,1,116.00999999999999,12.889999999999999,9.227792260340498,103,11.444444444444445,9,2011-04-14 18:02:00,2011-04-14 18:02:00,United Kingdom,0,0.0,1,239,1,116.00999999999999,🆕 New Customers,0
17602,6,5102.97,9.11244642857143,13.846178780185788,4151,7.4125,335,2011-01-19 16:18:00,2011-12-07 13:53:00,United Kingdom,321,53.5,1,2,6,5102.97,🏆 VIP Champions,1
17603,1,394.72,35.88363636363636,71.09981199310266,74,6.7272727272727275,11,2011-09-22 14:18:00,2011-09-22 14:18:00,United Kingdom,0,0.0,1,78,1,394.72,💼 Loyal Regulars,0
17604,2,309.36,4.91047619047619,4.3762395215790475,169,2.6825396825396823,57,2011-01-31 15:09:00,2011-05-06 13:43:00,United Kingdom,94,47.0,1,217,2,309.36,🆕 New Customers,0
17608,2,193.42,3.2783050847457624,2.625637625378127,232,3.9322033898305087,54,2011-11-06 13:00:00,2011-11-06 13:06:00,United Kingdom,0,0.0,1,33,2,193.42,💼 Loyal Regulars,0
17609,5,1112.22,4.692911392405064,3.807474301380739,723,3.050632911392405,199,2011-01-16 16:23:00,2011-10-30 12:28:00,United Kingdom,286,57.2,1,41,5,1112.22,💼 Loyal Regulars,0
17611,15,3984.22,6.9170486111111105,6.18459904610728,2560,4.444444444444445,440,2010-12-13 13:52:00,2011-12-02 13:29:00,United Kingdom,353,23.533333333333335,1,7,15,3984.22,🏆 VIP Champions,1
17612,6,2048.45,15.173703703703703,15.291857736909588,1808,13.392592592592592,116,2011-02-15 10:40:00,2011-10-17 14:59:00,United Kingdom,244,40.666666666666664,1,53,6,2048.45,💼 Loyal Regulars,1
17613,14,4559.150000000001,14.612660256410258,12.867884559199998,2496,8.0,211,2011-02-07 11:20:00,2011-11-17 10:51:00,United Kingdom,282,20.142857142857142,1,23,14,4559.150000000001,🏆 VIP Champions,1
17614,1,390.07,3.9007,3.161252550314303,238,2.38,97,2011-10-13 16:01:00,2011-10-13 16:01:00,United Kingdom,0,0.0,1,57,1,390.07,💼 Loyal Regulars,0
17615,3,329.6,23.542857142857144,21.29127536324226,140,10.0,13,2011-05-01 15:33:00,2011-08-01 14:06:00,United Kingdom,91,30.333333333333332,1,130,3,329.6,💼 Loyal Regulars,0
17616,3,571.1999999999999,190.39999999999998,124.64605890279886,224,74.66666666666667,1,2010-12-07 10:04:00,2011-06-19 10:11:00,United Kingdom,194,64.66666666666667,1,174,3,571.1999999999999,🆕 New Customers,0
17618,3,971.58,12.456153846153846,12.968687086796594,331,4.243589743589744,56,2010-12-12 16:05:00,2011-12-04 11:50:00,United Kingdom,356,118.66666666666667,1,6,3,971.58,💼 Loyal Regulars,0
17619,1,218.52,2.837922077922078,2.743737528523311,127,1.6493506493506493,71,2011-01-31 14:18:00,2011-01-31 14:18:00,United Kingdom,0,0.0,1,312,1,218.52,🆕 New Customers,0
17620,1,81.44,20.36,11.169768723359196,60,15.0,4,2011-10-11 12:08:00,2011-10-11 12:08:00,United Kingdom,0,0.0,1,60,1,81.44,💼 Loyal Regulars,0
17621,3,1379.9,53.073076923076925,38.10525630610357,514,19.76923076923077,24,2010-12-20 13:31:00,2011-11-18 17:11:00,United Kingdom,333,111.0,1,21,3,1379.9,💼 Loyal Regulars,0
17623,1,527.0500000000001,15.971212121212123,6.889263729517726,265,8.030303030303031,33,2011-11-07 11:32:00,2011-11-07 11:32:00,United Kingdom,0,0.0,1,33,1,527.0500000000001,💼 Loyal Regulars,0
17624,2,843.48,16.869600000000002,6.0975498458355375,554,11.08,49,2011-05-05 17:59:00,2011-11-25 10:52:00,United Kingdom,203,101.5,1,15,2,843.48,💼 Loyal Regulars,0
17625,4,2047.0,6.498412698412698,5.474196798934874,1198,3.803174603174603,223,2011-03-27 12:21:00,2011-11-21 13:36:00,United Kingdom,239,59.75,1,18,4,2047.0,💼 Loyal Regulars,1
17628,1,75.75,15.15,2.9355578686171397,79,15.8,5,2011-09-19 15:21:00,2011-09-19 15:21:00,United Kingdom,0,0.0,1,81,1,75.75,💼 Loyal Regulars,0
17629,8,1814.12,14.748943089430893,13.217223600040057,1629,13.24390243902439,106,2010-12-15 09:58:00,2011-12-04 10:56:00,United Kingdom,354,44.25,1,6,8,1814.12,💼 Loyal Regulars,1
17630,2,503.59999999999997,19.369230769230768,7.797397988086499,158,6.076923076923077,24,2011-04-21 14:03:00,2011-06-23 11:58:00,United Kingdom,62,31.0,1,170,2,503.59999999999997,🆕 New Customers,0
17631,3,528.33,13.546923076923077,4.352621807507549,334,8.564102564102564,39,2011-04-21 13:22:00,2011-12-08 09:47:00,United Kingdom,230,76.66666666666667,1,2,3,528.33,💼 Loyal Regulars,0
17633,4,1324.84,18.92628571428571,9.965915124312989,644,9.2,59,2011-08-11 15:43:00,2011-11-08 13:25:00,United Kingdom,88,22.0,1,31,4,1324.84,💼 Loyal Regulars,0
17634,9,2361.9700000000003,7.952760942760944,9.842018157141165,840,2.8282828282828283,209,2011-01-06 12:45:00,2011-11-03 13:09:00,United Kingdom,301,33.44444444444444,1,36,9,2361.9700000000003,🏆 VIP Champions,1
17636,1,285.56,14.278,3.872956982652104,182,9.1,20,2011-11-20 14:40:00,2011-11-20 14:40:00,United Kingdom,0,0.0,1,19,1,285.56,💼 Loyal Regulars,0
17637,2,547.0600000000001,15.630285714285716,6.108236717606754,280,8.0,35,2011-08-16 13:25:00,2011-11-08 12:51:00,United Kingdom,83,41.5,1,31,2,547.0600000000001,💼 Loyal Regulars,0
17639,1,108.5,15.5,10.28943633052851,49,7.0,7,2011-03-08 15:22:00,2011-03-08 15:22:00,United Kingdom,0,0.0,1,276,1,108.5,🆕 New Customers,0
17640,1,621.66,124.332,76.69451036417144,250,50.0,5,2011-09-14 09:13:00,2011-09-14 09:13:00,United Kingdom,0,0.0,1,87,1,621.66,💼 Loyal Regulars,0
17642,2,712.29,17.80725,10.146126705072463,474,11.85,34,2011-06-16 12:55:00,2011-08-12 09:11:00,United Kingdom,56,28.0,1,120,2,712.29,💼 Loyal Regulars,0
17643,1,101.55,12.69375,2.6915791302292633,71,8.875,8,2010-12-01 14:38:00,2010-12-01 14:38:00,United Kingdom,0,0.0,1,373,1,101.55,🆕 New Customers,0
17644,11,2895.64,18.443566878980892,11.41905346636112,1793,11.420382165605096,102,2011-03-24 09:44:00,2011-12-08 13:43:00,United Kingdom,259,23.545454545454547,1,1,11,2895.64,🏆 VIP Champions,1
17646,3,1008.39,19.77235294117647,10.12734725152353,323,6.333333333333333,46,2010-12-09 14:28:00,2011-05-04 13:17:00,United Kingdom,145,48.333333333333336,1,219,3,1008.39,🆕 New Customers,0
17647,1,133.06,19.00857142857143,3.6017608127665772,30,4.285714285714286,7,2011-10-05 15:38:00,2011-10-05 15:38:00,United Kingdom,0,0.0,1,65,1,133.06,💼 Loyal Regulars,0
17648,4,1797.5,19.752747252747252,8.188620839777066,487,5.351648351648351,81,2011-04-04 10:29:00,2011-10-10 09:41:00,United Kingdom,188,47.0,1,61,4,1797.5,💼 Loyal Regulars,1
17649,1,868.49,16.70173076923077,3.4692824150122346,399,7.673076923076923,52,2011-07-24 15:53:00,2011-07-24 15:53:00,United Kingdom,0,0.0,1,138,1,868.49,💼 Loyal Regulars,0
17650,1,166.08,20.76,9.423834524377915,150,18.75,8,2011-11-18 14:52:00,2011-11-18 14:52:00,United Kingdom,0,0.0,1,21,1,166.08,💼 Loyal Regulars,0
17651,10,3945.0,17.004310344827587,7.127525538469683,3112,13.413793103448276,149,2011-06-15 15:57:00,2011-11-28 10:29:00,United Kingdom,165,16.5,1,12,10,3945.0,🏆 VIP Champions,1
17652,12,4867.72,18.794285714285714,8.785993068351509,2509,9.687258687258687,118,2011-03-03 14:05:00,2011-11-14 12:55:00,United Kingdom,255,21.25,1,25,12,4867.72,🏆 VIP Champions,1
17653,4,1207.56,27.44454545454545,33.248005602333045,1409,32.02272727272727,44,2011-08-11 15:24:00,2011-11-03 12:46:00,United Kingdom,83,20.75,1,37,4,1207.56,💼 Loyal Regulars,0
17654,1,117.55,5.343181818181818,4.309521447704502,41,1.8636363636363635,22,2011-03-07 13:17:00,2011-03-07 13:17:00,United Kingdom,0,0.0,1,277,1,117.55,🆕 New Customers,0
17655,7,2638.94,28.99934065934066,28.021256487102697,1116,12.263736263736265,66,2010-12-08 16:45:00,2011-11-29 11:34:00,United Kingdom,355,50.714285714285715,1,11,7,2638.94,💼 Loyal Regulars,1
17656,5,1674.69,20.423048780487804,13.916274040948469,1399,17.0609756097561,67,2011-08-03 10:45:00,2011-09-27 13:04:00,United Kingdom,55,11.0,1,73,5,1674.69,💼 Loyal Regulars,1
17658,2,595.42,31.337894736842102,16.77886487318938,616,32.421052631578945,17,2011-05-12 15:23:00,2011-11-14 12:07:00,United Kingdom,185,92.5,1,26,2,595.42,💼 Loyal Regulars,0
